"YEAR","CASEID","METRO","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HOUSETYPE","HH_NUMKIDS","HH_NUMADULTS","PERNUM","LINENO","WT20","AGE","SEX","RACE","MARST","EDUCYRS","MULTJOBS","FULLPART","UHRSWORKT","EARNWEEK","SPOUSEPRES","KIDUND18","KIDUND1","COVIDTELEW","ACT_HHACT"
2020,20200504200517,3,16,2,1,0,1,0,2,1,1,2519674.080514,80,2,100,1,213,99,99,9999,99999.99,1,0,0,99,210
2020,20200504200520,1,10,3,2,1,1,1,2,1,1,8550029.293481,35,2,200,6,109,99,99,9999,99999.99,3,1,0,99,235
2020,20200504200527,2,7,3,2,1,1,2,1,1,1,2796671.299713,40,2,100,4,217,0,2,30,300.0,3,1,0,99,0
2020,20200504200544,2,8,2,1,0,1,0,2,1,1,1.0529719021361E7,44,2,100,6,213,0,1,40,980.76,3,0,0,99,30
2020,20200504200547,4,15,3,1,1,1,1,2,1,1,5204248.309028,30,2,100,1,217,0,1,45,1200.0,1,1,0,99,270
2020,20200504200556,1,16,3,2,0,1,0,3,1,1,1.2492550609945E7,31,1,211,6,112,0,1,9995,99999.99,3,0,0,99,45
2020,20200504200560,4,13,3,1,1,1,1,2,1,1,3375270.385616,48,2,100,1,316,0,1,45,1000.0,1,1,0,99,245
2020,20200504200562,1,6,1,2,0,1,0,1,1,1,1561777.579876,77,2,100,4,214,99,99,9999,99999.99,3,0,0,99,740
2020,20200504200565,2,1,1,2,0,1,0,1,1,1,1659255.110459,79,2,110,6,107,99,99,9999,99999.99,3,0,0,99,0
2020,20200504200572,4,13,3,1,0,1,0,3,1,1,8791398.485615,73,2,100,1,112,99,99,9999,99999.99,1,0,0,99,2
2020,20200504200595,2,14,2,1,0,1,0,2,1,1,1.4735127563954E7,65,2,100,1,217,99,99,9999,99999.99,1,0,0,99,190
2020,20200504200596,1,4,1,2,0,1,0,1,1,1,1585594.365372,80,2,110,3,112,99,99,9999,99999.99,3,0,0,99,120
2020,20200504200598,2,11,4,1,1,1,1,3,1,1,8485449.338058,59,2,100,1,217,0,2,9995,99999.99,1,1,0,99,90
2020,20200504200605,2,15,3,1,1,1,1,2,1,1,5275616.651053,46,2,100,1,217,99,99,9999,99999.99,1,1,0,99,305
2020,20200504200609,2,16,4,1,1,1,1,3,1,1,8239683.664333,65,1,100,1,217,0,1,42,2884.61,1,1,0,99,97
2020,20200504200622,2,13,1,1,0,1,0,1,1,1,1846503.14754,78,2,100,3,217,99,99,9999,99999.99,3,0,0,99,425
2020,20200504200627,2,15,3,1,1,1,1,2,1,1,7067480.258765,57,1,100,2,213,0,1,40,1923.07,1,1,0,99,510
2020,20200504200654,2,12,4,1,1,1,2,2,1,1,5032502.946575,34,1,100,1,215,0,1,40,1061.53,1,1,0,99,40
2020,20200504200658,4,9,1,1,0,1,0,1,1,1,1648429.810056,72,2,100,6,214,99,99,9999,99999.99,3,0,0,99,51
2020,20200504200665,4,11,2,1,0,1,0,2,1,1,1.8144315936789E7,67,2,100,1,112,99,99,9999,99999.99,1,0,0,99,135
2020,20200504200666,2,14,1,1,0,1,0,1,1,1,2204095.555818,68,2,100,4,316,0,2,24,249.23,3,0,0,99,350
2020,20200504200672,4,9,1,1,0,5,0,1,1,1,3206235.71429,53,1,100,4,109,0,1,40,380.0,3,0,0,99,60
2020,20200504200678,1,14,1,2,0,1,0,1,1,1,5917499.044266,56,1,100,6,316,99,99,9999,99999.99,3,0,0,99,10
2020,20200504200692,4,15,4,1,1,1,2,2,1,1,5343910.695416,40,1,100,1,213,99,99,9999,99999.99,1,1,1,99,125
2020,20200504200704,3,14,2,1,0,1,0,2,1,1,1.3715436559026E7,85,1,100,1,217,99,99,9999,99999.99,1,0,0,99,285
2020,20200504200710,4,6,1,1,0,1,0,1,1,1,6325971.536665,80,2,100,3,112,99,99,9999,99999.99,3,0,0,99,70
2020,20200504200717,1,7,1,1,0,1,0,1,1,1,4012783.754863,62,1,100,4,214,99,99,9999,99999.99,3,0,0,99,0
2020,20200504200726,2,15,2,1,0,1,0,2,1,1,2.3191202796976E7,27,2,100,6,217,0,1,40,1192.3,2,0,0,99,60
2020,20200504200745,3,16,5,1,1,1,1,4,1,1,4754120.800273,54,1,100,1,321,0,1,50,2884.61,1,1,0,99,480
2020,20200504200751,1,16,5,1,1,1,3,2,1,1,1.0975714597543E7,35,2,100,1,320,0,1,42,1923.07,1,1,0,99,35
2020,20200504200755,4,9,2,3,0,1,0,2,1,1,3879995.205024,53,2,110,6,107,0,2,8,400.0,3,0,0,99,0
2020,20200504200770,2,16,2,1,0,1,0,2,1,1,1.0659335240657E7,73,2,100,1,112,99,99,9999,99999.99,1,0,0,99,72
2020,20200504200773,1,15,4,1,1,1,2,2,1,1,7457634.440026,34,2,100,1,321,0,2,15,99999.99,1,1,0,99,160
2020,20200504200783,3,16,2,1,0,1,0,2,1,1,5641740.028362,70,2,100,1,214,99,99,9999,99999.99,1,0,0,99,555
2020,20200504200789,4,10,1,1,0,1,0,1,1,1,3064699.002666,77,1,100,4,112,99,99,9999,99999.99,3,0,0,99,120
2020,20200504200790,2,14,4,1,1,1,2,2,1,1,5516210.251669,55,1,100,1,110,0,1,40,1250.0,1,1,0,99,0
2020,20200504200791,4,11,5,1,0,1,0,5,1,1,1.3182117035653E7,50,1,131,1,112,0,1,60,99999.99,1,0,0,99,30
2020,20200504200798,1,16,2,1,0,1,0,2,1,1,3245726.336277,54,2,110,1,217,0,1,40,1923.07,1,0,0,99,285
2020,20200504200806,3,3,1,2,0,1,0,1,1,1,6009710.200936,73,2,100,3,112,99,99,9999,99999.99,3,0,0,99,0
2020,20200504200809,2,16,2,1,0,1,0,2,1,1,1176201.531505,53,2,110,4,217,0,1,40,2538.46,3,0,0,99,90
2020,20200504200816,2,16,4,1,1,1,1,3,1,1,8462830.070659,57,1,100,1,217,0,1,72,2884.61,1,1,0,99,0
2020,20200504200817,2,9,1,1,0,1,0,1,1,1,4463150.182264,74,2,100,3,112,99,99,9999,99999.99,3,0,0,99,180
2020,20200504200823,4,2,1,3,0,1,0,1,1,1,3176127.098828,77,2,100,3,102,99,99,9999,99999.99,3,0,0,99,120
2020,20200504200824,2,16,5,1,0,1,0,5,1,1,2.4064599737078E7,54,2,110,4,112,0,1,40,1923.07,3,0,0,99,135
2020,20200504200842,2,7,1,1,0,1,0,1,1,1,7696124.126858,68,2,100,4,217,99,99,9999,99999.99,3,0,0,99,170
2020,20200504200861,2,16,3,1,0,1,0,3,1,1,8373488.749923,51,1,100,1,217,0,1,50,2884.61,3,0,0,99,100
2020,20200504200863,4,3,1,1,0,1,0,1,1,1,2425210.439401,85,2,100,3,110,99,99,9999,99999.99,3,0,0,99,25
2020,20200504200865,4,11,4,2,1,1,2,2,1,1,5413108.534525,33,2,100,1,213,99,99,9999,99999.99,1,1,0,99,177
2020,20200504200867,2,10,2,1,0,1,0,2,1,1,1.2505763132983E7,66,2,100,1,217,99,99,9999,99999.99,1,0,0,99,600
2020,20200504200868,4,6,2,2,1,1,1,1,1,1,3276885.762179,32,2,110,6,213,0,1,40,569.95,3,1,0,99,55
2020,20200504200870,2,6,3,1,0,1,0,3,1,1,7770887.659901,77,1,100,1,112,99,99,9999,99999.99,1,0,0,99,15
2020,20200504200895,2,8,1,1,0,1,0,1,1,1,3965657.698509,68,1,100,6,217,99,99,9999,99999.99,3,0,0,99,15
2020,20200504200896,3,7,1,2,0,1,0,1,1,1,3013307.357474,39,2,110,6,110,0,2,30,300.0,3,0,0,99,0
2020,20200504200902,2,15,2,1,0,1,0,2,1,1,5317820.692372,56,1,100,1,316,1,1,40,769.23,1,0,0,99,398
2020,20200504200909,2,15,2,1,0,1,0,2,1,1,6298652.62552,58,1,100,1,217,0,1,40,2173.0,1,0,0,99,60
2020,20200504200911,1,8,1,2,0,1,0,1,1,1,9516997.911402,54,1,100,3,213,99,99,9999,99999.99,3,0,0,99,410
2020,20200504200918,2,15,2,1,0,1,0,2,1,1,7096801.930664,60,1,100,1,112,0,1,40,1730.76,1,0,0,99,0
2020,20200504200920,1,14,2,2,0,1,0,2,1,1,9990578.725097,45,1,100,1,112,0,1,56,850.0,1,0,0,99,0
2020,20200504200934,2,16,4,1,1,1,2,2,1,1,3834002.074356,47,2,100,1,217,0,2,15,288.46,1,1,0,99,72
2020,20200504200935,2,15,2,1,0,1,0,2,1,1,7691263.762865,51,1,100,6,112,0,1,40,860.0,3,0,0,99,100
2020,20200504200948,1,15,3,2,1,1,1,2,1,1,6846163.292358,48,2,100,1,321,0,1,40,1846.15,1,1,0,99,120
2020,20200504200955,2,10,2,1,0,1,0,2,1,1,7804620.690583,67,1,110,1,111,99,99,9999,99999.99,1,0,0,99,270
2020,20200504200959,1,6,1,1,0,1,0,1,1,1,4667131.71755,62,1,110,6,215,99,99,9999,99999.99,3,0,0,99,23
2020,20200504200969,2,13,2,3,0,1,0,2,1,1,1.1376028550545E7,28,2,100,1,213,99,99,9999,99999.99,1,0,0,99,80
2020,20200504200981,1,10,2,1,0,1,0,2,1,1,4485331.701166,65,1,100,1,214,0,1,40,1634.61,1,0,0,99,160
2020,20200504200989,1,15,2,1,0,1,0,2,1,1,6914706.536686,64,2,110,6,316,99,99,9999,99999.99,3,0,0,99,20
2020,20200504200997,3,13,1,2,0,1,0,1,1,1,3242767.714551,72,2,100,6,316,99,99,9999,99999.99,3,0,0,99,370
2020,20200504201001,1,15,1,1,0,1,0,1,1,1,2474237.047338,66,2,100,4,217,99,99,9999,99999.99,3,0,0,99,145
2020,20200504201027,1,6,1,2,0,1,0,1,1,1,6326358.22253,40,2,100,6,213,99,99,9999,99999.99,3,0,0,99,180
2020,20200504201037,2,13,3,1,1,1,2,1,1,1,1.0958593240231E7,56,1,100,5,213,0,1,45,1750.0,3,1,0,99,100
2020,20200504201045,2,11,1,1,0,1,0,1,1,1,4871340.716033,61,2,100,4,213,0,1,36,936.0,3,0,0,99,125
2020,20200504201053,1,15,4,1,1,1,2,2,1,1,1.2961260608303E7,42,1,100,1,217,0,1,40,1961.53,1,1,0,99,0
2020,20200504201070,1,1,2,2,1,1,1,1,1,1,1.349413287018E7,28,2,110,6,112,99,99,9999,99999.99,3,1,0,99,0
2020,20200504201071,2,15,2,2,0,1,0,2,1,1,5952185.365339,85,1,100,1,217,99,99,9999,99999.99,1,0,0,99,120
2020,20200504201085,1,16,4,1,1,1,2,2,1,1,8970866.082547,50,2,100,1,320,0,1,50,2884.61,1,1,0,99,120
2020,20200504201088,4,11,2,1,0,1,0,2,1,1,5660748.969115,59,2,100,1,214,0,1,40,99999.99,1,0,0,99,30
2020,20200504201091,2,4,1,2,0,1,0,1,1,1,1582471.870567,85,2,100,3,214,99,99,9999,99999.99,3,0,0,99,30
2020,20200504201095,2,12,2,1,0,1,0,2,1,1,2633125.785194,72,2,100,1,217,99,99,9999,99999.99,1,0,0,99,340
2020,20200504201096,4,5,1,1,0,1,0,1,1,1,4609065.426866,60,1,100,5,109,99,99,9999,99999.99,3,0,0,99,15
2020,20200504201101,1,5,1,2,0,1,0,1,1,1,7813988.747837,65,2,100,4,217,99,99,9999,99999.99,3,0,0,99,120
2020,20200504201104,2,13,3,2,0,1,0,3,1,1,2.242690761783E7,24,1,100,6,112,0,2,26,560.0,3,0,0,99,60
2020,20200504201114,1,10,1,2,0,1,0,1,1,1,6207989.874529,54,1,100,4,214,99,99,9999,99999.99,3,0,0,99,450
2020,20200504201118,4,14,3,1,1,1,1,2,1,1,2247299.167789,45,1,100,1,217,0,1,40,1480.0,1,1,0,99,0
2020,20200504201121,5,8,1,1,0,1,0,1,1,1,4424843.361517,62,2,120,4,112,0,1,40,640.0,3,0,0,99,340
2020,20200504201129,2,15,4,1,1,1,1,3,1,1,1.1166125712193E7,35,2,100,1,316,0,1,40,980.76,1,0,0,99,150
2020,20200504201130,3,15,2,1,1,1,1,1,1,1,6015644.761502,57,2,100,4,217,0,1,40,480.0,3,1,0,99,0
2020,20200504201137,2,12,2,1,0,1,0,2,1,1,3990074.059502,64,1,100,1,112,99,99,9999,99999.99,1,0,0,99,450
2020,20200504201145,2,14,1,1,0,1,0,1,1,1,3417069.651358,72,2,100,3,217,99,99,9999,99999.99,3,0,0,99,5
2020,20200504201150,1,16,2,1,0,1,0,2,1,1,1.3865776248072E7,33,2,100,1,321,0,1,50,2307.69,1,0,0,99,70
2020,20200504201156,4,15,2,1,0,1,0,2,1,1,1.4201776961508E7,31,2,100,1,321,0,1,40,2330.0,1,0,0,99,410
2020,20200504201172,2,10,2,1,0,1,0,2,1,1,6113521.233049,73,1,100,1,217,99,99,9999,99999.99,1,0,0,99,510
2020,20200504201193,2,16,2,1,0,1,0,2,1,1,9423736.056547,73,2,100,1,112,0,1,40,2884.61,1,0,0,99,55
2020,20200504201195,4,1,1,1,0,5,0,1,1,1,4210000.977848,73,1,100,3,107,99,99,9999,99999.99,3,0,0,99,0
2020,20200504201201,2,14,2,1,0,1,0,2,1,1,9579350.653457,52,1,100,6,111,99,99,9999,99999.99,3,0,0,99,465
2020,20200504201203,2,15,5,1,1,1,3,2,1,1,5907711.012969,42,2,100,1,316,0,1,37,1076.92,1,1,0,99,70
2020,20200504201210,2,2,1,2,0,1,0,1,1,1,3749434.731403,41,1,100,6,112,0,2,32,304.0,3,0,0,99,0
2020,20200504201226,3,11,2,1,0,1,0,2,1,1,4882917.078052,44,2,100,1,112,99,99,9999,99999.99,1,0,0,99,600
2020,20200504201230,3,8,3,1,0,1,0,3,1,1,1.1620895856753E7,70,1,100,1,112,99,99,9999,99999.99,1,0,0,99,120
2020,20200504201234,2,7,1,2,0,1,0,1,1,1,2956527.759804,64,2,100,4,215,0,2,30,315.0,3,0,0,99,165
2020,20200504201240,2,3,5,1,1,1,3,2,1,1,6680985.138664,33,1,100,1,215,0,1,60,1500.0,1,1,1,99,0
2020,20200504201254,1,11,1,1,0,1,0,1,1,1,3707723.015297,78,2,110,4,214,99,99,9999,99999.99,3,0,0,99,311
2020,20200504201258,2,10,3,2,1,1,2,1,1,1,3323102.465963,31,2,100,6,214,0,2,30,650.0,3,1,0,99,90
2020,20200504201262,1,16,5,1,1,1,1,4,1,1,2.9404978098358E7,25,1,131,6,112,99,99,9999,99999.99,3,0,0,99,0
2020,20200504201265,1,4,1,2,0,1,0,1,1,1,7502292.963088,58,1,110,4,112,99,99,9999,99999.99,3,0,0,99,60
2020,20200504201269,1,1,1,2,0,1,0,1,1,1,1.6042856547663E7,26,2,100,5,112,99,99,9999,99999.99,3,0,0,99,7
2020,20200504201276,2,16,1,1,0,1,0,1,1,1,7449047.403207,65,2,100,3,316,99,99,9999,99999.99,3,0,0,99,705
2020,20200504201279,2,9,5,2,1,1,3,2,1,1,2805156.190575,31,2,100,1,213,0,1,40,680.0,1,1,0,99,30
2020,20200504201280,1,3,2,2,0,1,0,2,1,1,3484713.568463,62,2,110,6,214,99,99,9999,99999.99,3,0,0,99,180
2020,20200504201282,4,8,1,1,0,1,0,1,1,1,4786955.769556,58,2,100,6,214,0,2,9995,99999.99,3,0,0,99,510
2020,20200504201283,2,4,1,2,0,1,0,1,1,1,3721721.179178,73,1,110,4,112,99,99,9999,99999.99,3,0,0,99,390
2020,20200504201304,2,9,1,2,0,1,0,1,1,1,7974217.39014,80,2,100,4,112,99,99,9999,99999.99,3,0,0,99,200
2020,20200504201308,1,13,1,2,0,1,0,1,1,1,4215055.247629,48,2,100,6,214,0,1,40,99999.99,3,0,0,99,9
2020,20200504201324,2,16,4,1,1,1,1,3,1,1,3115572.616705,50,1,100,1,321,0,2,28,2884.61,1,1,0,99,100
2020,20200504201332,4,14,2,1,0,1,0,2,1,1,1.7006471128933E7,38,1,100,1,217,99,99,9999,99999.99,1,0,0,99,300
2020,20200504201339,1,13,2,2,0,1,0,2,1,1,6232116.12658,35,2,100,1,217,99,99,9999,99999.99,1,0,0,99,37
2020,20200504201341,1,6,2,2,0,1,0,2,1,1,6105587.401865,26,1,100,1,217,0,1,45,1160.0,1,0,0,99,0
2020,20200504201342,1,13,1,2,0,1,0,1,1,1,4509535.459105,26,1,100,6,217,0,1,40,1442.3,3,0,0,99,60
2020,20200504201344,2,4,2,1,0,1,0,2,1,1,9229012.373334,62,1,100,3,217,99,99,9999,99999.99,3,0,0,99,330
2020,20200504201363,2,12,1,1,0,5,0,1,1,1,3771388.375858,49,1,100,6,216,0,1,80,99999.99,3,0,0,99,0
2020,20200504201364,4,10,1,2,0,1,0,1,1,1,4861742.811711,51,2,100,4,112,0,1,40,746.0,3,0,0,99,0
2020,20200504201366,2,11,1,1,0,1,0,1,1,1,1772591.125745,75,1,100,4,213,99,99,9999,99999.99,3,0,0,99,125
2020,20200504201370,2,16,3,1,0,1,0,3,1,1,1.7727944754335E7,55,1,100,1,112,0,1,40,2160.0,1,0,0,99,95
2020,20200504201377,4,5,2,1,1,1,1,1,1,1,1068662.933528,80,2,110,3,112,0,1,40,240.0,3,0,0,99,405
2020,20200504201378,2,9,4,1,0,1,0,4,1,1,4563567.755816,54,2,110,5,316,1,1,44,1480.76,3,0,0,99,95
2020,20200504201387,1,4,1,2,0,1,0,1,1,1,4062931.08555,63,2,200,4,213,99,99,9999,99999.99,3,0,0,99,40
2020,20200504201394,2,5,1,2,0,1,0,1,1,1,6198554.151509,53,2,100,4,217,99,99,9999,99999.99,3,0,0,99,425
2020,20200504201396,2,16,3,1,0,1,0,2,1,1,6495887.46275,46,1,100,1,316,0,1,40,1923.07,1,0,0,99,80
2020,20200504201402,3,7,1,2,0,1,0,1,1,1,3779974.698681,85,2,100,3,316,99,99,9999,99999.99,3,0,0,99,30
2020,20200504201404,4,16,1,1,0,1,0,1,1,1,2230866.258511,76,1,100,3,217,99,99,9999,99999.99,3,0,0,99,510
2020,20200504201415,2,7,1,1,0,1,0,1,1,1,2247930.11228,72,2,100,3,112,99,99,9999,99999.99,3,0,0,99,140
2020,20200504201435,1,6,1,2,0,1,0,1,1,1,1765115.957571,68,2,100,3,217,99,99,9999,99999.99,3,0,0,99,140
2020,20200504201439,1,15,1,1,0,1,0,1,1,1,2279155.991431,72,2,100,4,321,0,1,40,1730.76,3,0,0,99,95
2020,20200504201442,1,11,4,2,0,1,0,4,1,1,7736767.423415,58,2,100,1,109,99,99,9999,99999.99,1,0,0,99,360
2020,20200504201449,2,14,4,1,1,1,2,2,1,1,1.2811700386259E7,28,1,201,6,112,0,1,40,1057.69,1,1,0,99,0
2020,20200504201450,1,15,2,1,0,1,0,2,1,1,6374289.696723,33,1,100,6,217,0,1,45,2500.0,1,0,0,99,0
2020,20200504201464,2,15,1,1,0,1,0,1,1,1,2660209.401324,41,1,100,4,316,0,1,65,1923.07,3,0,0,99,150
2020,20200504201465,1,12,6,1,1,1,2,4,1,1,2.4803045249265E7,37,2,131,1,112,1,1,70,750.0,1,1,0,99,30
2020,20200504201468,1,12,2,2,0,1,0,1,1,1,4824823.300698,30,1,100,6,217,0,1,40,1153.84,3,0,0,99,0
2020,20200504201487,4,14,2,1,0,1,0,2,1,1,7201951.381931,73,1,100,1,217,1,1,55,2400.0,1,0,0,99,10
2020,20200504201489,2,1,1,2,0,1,0,1,1,1,7045550.990376,65,2,100,2,112,99,99,9999,99999.99,3,0,0,99,85
2020,20200504201500,2,16,2,1,0,1,0,2,1,1,5566974.719655,62,1,100,1,217,0,1,45,2884.61,1,0,0,99,400
2020,20200504201507,2,14,1,2,0,1,0,1,1,1,2442345.396857,32,1,131,2,321,0,1,40,1923.07,3,0,0,99,240
2020,20200504201508,2,13,1,1,0,1,0,1,1,1,4409399.077319,68,1,100,6,316,99,99,9999,99999.99,3,0,0,99,0
2020,20200504201509,3,2,3,2,1,1,1,2,1,1,3412864.420552,74,2,100,3,112,99,99,9999,99999.99,3,0,0,99,0
2020,20200504201514,1,6,2,1,0,1,0,2,1,1,1.2959885845907E7,60,1,131,1,109,0,1,40,600.0,1,0,0,99,10
2020,20200504201527,4,9,3,1,1,1,1,2,1,1,4405000.938612,45,2,100,1,217,0,1,35,200.0,1,1,0,99,152
2020,20200504201537,4,16,3,1,0,1,0,3,1,1,8685641.321283,65,1,100,1,217,99,99,9999,99999.99,1,0,0,99,120
2020,20200504201547,2,14,5,1,1,1,3,2,1,1,3236041.303766,43,1,100,1,217,0,1,42,1236.92,1,1,0,99,295
2020,20200504201548,1,9,2,1,0,1,0,2,1,1,1.2321884498843E7,76,2,110,1,112,99,99,9999,99999.99,1,0,0,99,55
2020,20200504201561,2,13,2,2,0,1,0,2,1,1,1.950583493252E7,48,1,131,2,321,0,1,40,1346.15,3,0,0,99,0
2020,20200504201581,2,8,2,2,0,5,0,2,1,1,1845517.139431,80,1,100,5,316,99,99,9999,99999.99,3,0,0,99,245
2020,20200504201593,2,14,1,2,0,1,0,1,1,1,1841709.534016,65,1,100,4,316,0,1,40,1634.61,3,0,0,99,120
2020,20200504201596,2,9,2,2,1,1,1,1,1,1,6360121.801543,59,1,110,4,217,99,99,9999,99999.99,3,1,0,99,5
2020,20200504201600,4,7,1,1,0,1,0,1,1,1,2556366.600624,44,1,100,6,320,99,99,9999,99999.99,3,0,0,99,267
2020,20200504201622,2,8,1,1,0,1,0,1,1,1,6193533.456425,68,2,100,6,217,99,99,9999,99999.99,3,0,0,99,140
2020,20200504201638,2,8,1,2,0,1,0,1,1,1,3196696.945491,68,1,110,4,112,99,99,9999,99999.99,3,0,0,99,0
2020,20200504201648,2,15,5,1,1,1,1,4,1,1,1.1270002110146E7,50,1,100,1,217,0,1,70,1923.0,1,1,0,99,10
2020,20200504201657,3,1,4,2,1,1,3,1,1,1,2088142.551989,29,2,120,6,112,99,99,9999,99999.99,3,1,1,99,420
2020,20200504201663,2,9,1,1,0,1,0,1,1,1,2626669.755591,73,2,100,4,112,99,99,9999,99999.99,3,0,0,99,20
2020,20200504201673,2,14,3,1,0,1,0,3,1,1,8054103.087647,67,1,100,1,316,0,1,40,1250.0,1,0,0,99,225
2020,20200504201683,2,16,2,2,0,1,0,2,1,1,1.1292152683898E7,34,1,100,1,217,0,1,40,2596.15,1,0,0,99,120
2020,20200504201684,2,9,4,1,1,5,2,2,1,1,8822343.323597,36,1,100,5,112,0,1,40,440.0,3,0,0,99,115
2020,20200504201692,1,2,1,2,0,1,0,1,1,1,6267255.252312,60,1,110,6,109,99,99,9999,99999.99,3,0,0,99,0
2020,20200504201698,1,16,4,2,1,1,2,2,1,1,6959898.133325,30,2,100,1,217,0,1,45,1500.0,1,1,0,99,60
2020,20200504201699,2,12,2,2,0,1,0,2,1,1,1.0299640848906E7,25,2,100,6,217,0,1,40,760.0,2,0,0,99,0
2020,20200504201702,1,13,1,1,0,1,0,1,1,1,5439910.467153,30,1,100,6,112,0,1,50,678.2,3,0,0,99,45
2020,20200504201717,1,15,3,1,0,1,0,3,1,1,1.4361544303958E7,64,1,110,1,112,0,1,40,1080.0,1,0,0,99,330
2020,20200504201719,2,16,2,1,0,1,0,2,1,1,9740582.296205,55,2,100,1,316,0,1,40,99999.99,1,0,0,99,0
2020,20200504201730,2,16,2,1,0,1,0,2,1,1,1.7438808975115E7,38,2,100,1,217,0,1,45,2884.61,1,0,0,99,0
2020,20200504201733,2,12,5,2,1,1,3,2,1,1,6457263.519652,30,2,100,1,217,0,2,4,50.0,1,1,0,99,230
2020,20200504201749,4,9,1,3,0,1,0,1,1,1,3178850.511355,65,1,110,4,112,99,99,9999,99999.99,3,0,0,99,0
2020,20200504201752,5,15,4,1,1,1,1,3,1,1,9621462.296582,27,1,120,6,112,0,1,35,490.0,3,0,0,99,180
2020,20200504201757,1,14,3,1,1,1,1,2,1,1,9397955.038283,38,1,100,1,214,0,1,40,1961.53,1,1,0,99,0
2020,20200504201760,1,13,4,1,1,1,2,2,1,1,1.8686753447567E7,50,2,110,1,217,0,1,37,99999.99,1,1,0,99,530
2020,20200504201765,2,9,7,1,1,1,4,3,1,1,6115174.380247,57,2,100,1,112,99,99,9999,99999.99,1,0,0,99,450
2020,20200504201770,4,15,2,1,0,1,0,2,1,1,9296667.823657,59,1,100,1,112,0,1,40,2307.69,1,0,0,99,0
2020,20200504201777,2,15,5,1,1,1,3,2,1,1,5216394.760075,48,2,100,1,316,0,1,40,450.0,1,1,0,99,480
2020,20200504201782,1,16,4,1,1,1,1,3,1,1,1.2304962632449E7,42,1,100,1,214,0,1,36,2019.23,1,1,0,99,90
2020,20200504201783,2,13,1,1,0,1,0,1,1,1,1984362.182215,71,2,100,3,316,99,99,9999,99999.99,3,0,0,99,600
2020,20200504201786,1,11,2,2,0,1,0,2,1,1,3814363.197911,78,2,110,3,111,99,99,9999,99999.99,3,0,0,99,335
2020,20200504201787,1,15,3,1,1,1,1,2,1,1,7703588.3248,51,1,110,1,112,99,99,9999,99999.99,1,1,0,99,140
2020,20200504201794,2,14,2,1,1,1,1,1,1,1,2749251.736693,48,2,110,4,316,0,1,40,1615.38,3,1,0,99,150
2020,20200504201796,2,16,4,1,1,1,2,2,1,1,1.1389433385048E7,48,2,100,1,217,0,1,40,1346.0,1,1,0,99,0
2020,20200504201797,1,16,4,1,0,1,0,4,1,1,2.1403709204143E7,52,1,110,1,214,0,1,45,2048.07,1,0,0,99,0
2020,20200504201802,2,14,1,1,0,1,0,1,1,1,3693427.622019,67,1,100,6,112,99,99,9999,99999.99,3,0,0,99,6
2020,20200504201805,1,12,4,1,1,1,2,2,1,1,4365093.050147,45,2,110,5,112,0,1,40,230.76,3,1,0,99,150
2020,20200504201808,3,13,2,1,0,1,0,2,1,1,1.4156938685783E7,75,1,100,1,112,99,99,9999,99999.99,1,0,0,99,140
2020,20200504201810,2,5,4,2,1,1,2,2,1,1,4230947.328771,40,2,100,5,112,1,1,9995,700.0,3,1,0,99,0
2020,20200504201812,2,10,4,1,0,1,0,4,1,1,1.1314425434899E7,64,2,110,1,316,99,99,9999,99999.99,1,0,0,99,240
2020,20200504201834,1,3,1,1,0,1,0,1,1,1,3696111.61759,65,1,110,4,111,99,99,9999,99999.99,3,0,0,99,220
2020,20200504201854,2,6,5,1,1,1,2,3,1,1,6047336.582769,41,1,100,4,112,0,1,40,920.0,3,1,0,99,61
2020,20200504201881,2,4,1,2,0,1,0,1,1,1,2659818.590435,65,2,110,3,112,99,99,9999,99999.99,3,0,0,99,150
2020,20200504201883,2,15,2,1,0,1,0,2,1,1,8732060.337176,47,1,100,1,112,0,1,40,2171.15,1,0,0,99,240
2020,20200504201886,1,10,1,2,0,1,0,1,1,1,5703804.593794,34,2,110,6,214,0,1,40,780.0,3,0,0,99,13
2020,20200504201888,1,16,5,1,1,1,3,2,1,1,5953805.946819,41,2,100,1,217,0,2,20,270.0,1,1,0,99,140
2020,20200504201921,2,15,2,1,0,1,0,2,1,1,4042316.469262,52,1,100,1,316,0,1,40,0.0,1,0,0,99,295
2020,20200504201926,2,14,3,1,1,1,1,2,1,1,1.3815635786941E7,29,2,100,6,112,0,1,9995,800.0,2,1,0,99,55
2020,20200504201927,2,14,7,1,1,1,2,5,1,1,1.7898073403221E7,30,1,100,6,112,0,1,77,99999.99,3,0,0,99,0
2020,20200504201933,1,15,1,2,0,1,0,1,1,1,1851615.867467,42,2,110,6,215,0,1,55,2884.61,3,0,0,99,105
2020,20200504201964,2,12,2,1,0,1,0,2,1,1,3661207.855626,65,1,100,1,316,0,1,40,1096.15,1,0,0,99,30
2020,20200504201967,2,14,1,1,0,5,0,1,1,1,5439617.274304,42,1,100,4,214,1,1,124,99999.99,3,0,0,99,0
2020,20200504201972,1,13,1,1,0,1,0,1,1,1,6866581.983519,32,1,201,6,217,0,1,40,1346.15,3,0,0,99,210
2020,20200504201974,3,15,3,1,1,1,1,2,1,1,6387112.970212,32,2,100,1,112,0,1,40,276.92,1,1,0,99,25
